구인신청일자,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처,인증구분,등급,인증발급일,인증만료일,시작일자,종료일자,시군구명
2023-06-01,성광학교,일반 택배원(퀵서비스 포함),시간제,시급,9620,무관,무관,무관,,    ,경기도 하남시 신장로55번길 71,"공사,공공",경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-14,경기도
2023-06-01,광남고등학교,환경 미화원,시간제,시급,9620,무관,1년미만,무관,,    ,경기도 광주시 담안길 20-38,"공사,공공",경기동부지사,2023-06-02,1588-1519,없음,없음,없음,없음,2023-06-07,2023-07-03,경기도
2023-06-01,쿠팡 주식회사,프로그래밍·웹·웹디자인·DB 강사,계약직,월급,2100000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730,대기업,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,서울
2023-06-01,쿠팡 주식회사,보험 심사원 및 사무원,계약직,월급,2100000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730,대기업,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,서울
2023-06-01,쿠팡 주식회사,영업 기획·관리·지원 사무원,계약직,월급,2100000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730,대기업,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,서울
2023-06-01,쿠팡 주식회사,각종 단체 및 기타 고객서비스 관리자,계약직,월급,2100000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730,대기업,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,서울
2023-06-01,쿠팡 주식회사,사무 보조원(일반사업체),계약직,월급,1020000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730,대기업,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,서울
2023-06-01,(주)동구밭,화장품·비누제품 생산기계 조작원,상용직,월급,1005290,무관,무관,무관,,    ,"경기도 하남시 미사강변서로 25 FB329호, FB330호, FB331호, FB332호",중소,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,경기도
2023-06-01,(주)동구밭,사무 보조원(일반사업체),상용직,월급,1005290,무관,무관,무관,,    ,"경기도 하남시 미사강변서로 25 FB329호, FB330호, FB331호, FB332호",중소,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,경기도
2023-06-01,나은힐링안마센터,안마사,상용직,월급,2010580,무관,1년미만,무관,,    ,경기도 용인시 기흥구 죽전로 29  701호,개인,경기동부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,경기도
2023-06-01,주식회사 우리도,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,1년미만,무관,,    ,경기도 용인시 기흥구 기흥로 58 기흥ICT벨리SK V1 B동1901호,중소,경기동부지사,2023-06-02,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-23,경기도
2023-06-01,(주)시몬느액세서리컬렉션,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,1년미만,무관,,    ,경기도 의왕시 경수대로 279,중소,경기서부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-15,경기도
2023-06-01,주식회사케이티희망지음,세차원 및 운송장비 청소원,상용직,월급,1022045,무관,무관,무관,,    ,경기도 과천시 새술막길 39,대기업,경기서부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-16,경기도
2023-06-01,대전지방고용노동청,공공행정 사무원,상용직,월급,2100000,무관,무관,무관,,    ,"대전광역시 서구 둔산북로90번길 34 2층, 고용관리과",중소,충남지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-02,대전
2023-06-01,천일정공 주식회사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,2600000,무관,1년미만,무관,,    ,충청남도 천안시 동남구 광덕면 차령고개로 729,개인,충남지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-31,충청도
2023-06-01,다빈영농조합법인,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,무관,무관,,    ,충청남도 부여군 석성면 석성북로 81,중소,충남지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-31,충청도
2023-06-01,더 리터(문수점),음료 조리사(바리스타 포함),상용직,시급,9620,무관,1년미만,무관,,    ,전라남도 여수시 문수로 155 1층,개인,전남지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-01,전라도
2023-06-01,순천시월등과수영농조합법인,과실·채소 기계 조작원,상용직,시급,9620,무관,1년미만,무관,,    ,전라남도 순천시 월등면 월등로 536 순천시월등과수영농조합법인,중소,전남지사,2023-06-08,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-01,전라도
2023-06-01,(주)도노,음료 조리사(바리스타 포함),상용직,시급,9620,무관,무관,무관,,    ,경기도 하남시 미사강변서로 25 제8층 제에프849호,중소,경기북부지사,2023-06-08,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-31,경기도
2023-06-01,주식회사 본솔,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,1년미만,무관,,    ,경기도 남양주시 다산중앙로19번길 25-23  주식회사 본솔,중소,경기북부지사,2023-06-08,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-31,경기도
2023-06-01,주식회사 에이아이엠디,데이터 분석가(빅데이터 분석가),상용직,시급,9620,무관,1년미만,무관,,    ,경상남도 양산시 물금읍 증산역로 135,개인,부산직업능력개발원,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-09,경상도
2023-06-01,주식회사조선일보사,모니터 요원,계약직,월급,1044000,무관,무관,무관,국어·국문학,    ,서울특별시 중구 세종대로21길 30 조선일보사,중소,서울지역본부,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-31,서울
2023-06-01,(주)에스이에이치엠,음료 조리사(바리스타 포함),계약직,월급,1010100,무관,1년미만,무관,,    ,서울특별시 마포구 마포대로 8,중소,서울지역본부,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-18,서울
2023-06-01,현대카드주식회사,사무 보조원(일반사업체),계약직,월급,2967500,무관,무관,무관,,    ,서울특별시 영등포구 의사당대로 3,대기업,서울남부지사,2023-06-05,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-30,서울
2023-06-01,한국산업은행,사무 보조원(일반사업체),계약직,월급,2040000,무관,무관,무관,,    ,서울특별시 영등포구 은행로 14,"공사,공공",서울남부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-15,서울
2023-06-01,서울선유초등학교(직장),단체 급식 보조원,계약직,시급,12030,무관,1년미만,무관,,    ,서울특별시 영등포구 선유로43가길 14,"공사,공공",서울남부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-07,서울
2023-06-01,서울대길초등학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,시급,12030,무관,1년미만,무관,,    ,서울특별시 영등포구 대방천로 206,"공사,공공",서울남부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-07,서울
2023-06-01,약손공동체협동조합,사무 보조원(일반사업체),상용직,시급,9620,무관,무관,무관,,    ,경기도 부천시 중동로254번길 78 303호,중소,서울남부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-09,경기도
2023-06-01,더봄플러스주식회사,사무 보조원(일반사업체),계약직,월급,2010580,무관,무관,무관,,    ,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호,중소,서울남부지사,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-06-15,서울
2023-06-01,효성직업전문학교,사무 보조원(일반사업체),계약직,시급,9620,무관,무관,무관,,    ,부산광역시 해운대구 해운대로 575,중소,부산지역본부,2023-06-05,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-04,부산
2023-06-01,동아기획,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9620,무관,무관,무관,,    ,부산광역시 사하구 낙동대로 536 1층,중소,부산지역본부,2023-06-01,1588-1519,없음,없음,없음,없음,2023-06-01,2023-08-31,부산
